ExternalId,Subject,Status,Priority,Reason,Account_ExternalId__c,Contact_ExternalId__c
CASE002740,General enquiry — Case 2740,Closed,,,ACC000240,
CASE002741,General enquiry — Case 2741,New,Medium,,ACC000241,CON002741
CASE002742,General enquiry — Case 2742,Working,Low,,ACC000242,CON002742
CASE002743,General enquiry — Case 2743,Escalated,,,ACC000243,
CASE002744,General enquiry — Case 2744,Closed,Medium,,ACC000244,CON002744
CASE002745,General enquiry — Case 2745,New,Low,,,CON002745
CASE002746,General enquiry — Case 2746,Working,,,ACC000246,
CASE002747,General enquiry — Case 2747,Escalated,Medium,,ACC000247,CON002747
CASE002748,General enquiry — Case 2748,Closed,Low,,ACC000248,CON002748
CASE002749,General enquiry — Case 2749,New,,,ACC000249,
CASE002750,General enquiry — Case 2750,Working,Medium,,ACC000250,CON002750
CASE002751,General enquiry — Case 2751,Escalated,Low,,ACC000251,CON002751
CASE002752,General enquiry — Case 2752,Closed,,,ACC000252,
CASE002753,General enquiry — Case 2753,New,Medium,,,CON002753
CASE002754,General enquiry — Case 2754,Working,Low,,ACC000254,CON002754
CASE002755,General enquiry — Case 2755,Escalated,,,ACC000255,
CASE002756,General enquiry — Case 2756,Closed,Medium,,ACC000256,CON002756
CASE002757,General enquiry — Case 2757,New,Low,,ACC000257,CON002757
CASE002758,General enquiry — Case 2758,Working,,,ACC000258,
CASE002759,General enquiry — Case 2759,Escalated,Medium,,ACC000259,CON002759
CASE002760,General enquiry — Case 2760,Closed,Low,,ACC000260,CON002760
CASE002761,General enquiry — Case 2761,New,,,,
CASE002762,General enquiry — Case 2762,Working,Medium,,ACC000262,CON002762
CASE002763,General enquiry — Case 2763,Escalated,Low,,ACC000263,CON002763
CASE002764,General enquiry — Case 2764,Closed,,,ACC000264,
CASE002765,General enquiry — Case 2765,New,Medium,,ACC000265,CON002765
CASE002766,General enquiry — Case 2766,Working,Low,,ACC000266,CON002766
CASE002767,General enquiry — Case 2767,Escalated,,,ACC000267,
CASE002768,General enquiry — Case 2768,Closed,Medium,,ACC000268,CON002768
CASE002769,General enquiry — Case 2769,New,Low,,,CON002769
CASE002770,General enquiry — Case 2770,Working,,,ACC000270,
CASE002771,General enquiry — Case 2771,Escalated,Medium,,ACC000271,CON002771
CASE002772,General enquiry — Case 2772,Closed,Low,,ACC000272,CON002772
CASE002773,General enquiry — Case 2773,New,,,ACC000273,
CASE002774,General enquiry — Case 2774,Working,Medium,,ACC000274,CON002774
CASE002775,General enquiry — Case 2775,Escalated,Low,,ACC000275,CON002775
CASE002776,General enquiry — Case 2776,Closed,,,ACC000276,
CASE002777,General enquiry — Case 2777,New,Medium,,,CON002777
CASE002778,General enquiry — Case 2778,Working,Low,,ACC000278,CON002778
CASE002779,General enquiry — Case 2779,Escalated,,,ACC000279,
CASE002780,General enquiry — Case 2780,Closed,Medium,,ACC000280,CON002780
CASE002781,General enquiry — Case 2781,New,Low,,ACC000281,CON002781
CASE002782,General enquiry — Case 2782,Working,,,ACC000282,
CASE002783,General enquiry — Case 2783,Escalated,Medium,,ACC000283,CON002783
CASE002784,General enquiry — Case 2784,Closed,Low,,ACC000284,CON002784
CASE002785,General enquiry — Case 2785,New,,,,
CASE002786,General enquiry — Case 2786,Working,Medium,,ACC000286,CON002786
CASE002787,General enquiry — Case 2787,Escalated,Low,,ACC000287,CON002787
CASE002788,General enquiry — Case 2788,Closed,,,ACC000288,
CASE002789,General enquiry — Case 2789,New,Medium,,ACC000289,CON002789
CASE002790,General enquiry — Case 2790,Working,Low,,ACC000290,CON002790
CASE002791,General enquiry — Case 2791,Escalated,,,ACC000291,
CASE002792,General enquiry — Case 2792,Closed,Medium,,ACC000292,CON002792
CASE002793,General enquiry — Case 2793,New,Low,,,CON002793
CASE002794,General enquiry — Case 2794,Working,,,ACC000294,
CASE002795,General enquiry — Case 2795,Escalated,Medium,,ACC000295,CON002795
CASE002796,General enquiry — Case 2796,Closed,Low,,ACC000296,CON002796
CASE002797,General enquiry — Case 2797,New,,,ACC000297,
CASE002798,General enquiry — Case 2798,Working,Medium,,ACC000298,CON002798
CASE002799,General enquiry — Case 2799,Escalated,Low,,ACC000299,CON002799
CASE002800,General enquiry — Case 2800,Closed,,,ACC000300,
CASE002801,General enquiry — Case 2801,New,Medium,,,CON002801
CASE002802,General enquiry — Case 2802,Working,Low,,ACC000302,CON002802
CASE002803,General enquiry — Case 2803,Escalated,,,ACC000303,
CASE002804,General enquiry — Case 2804,Closed,Medium,,ACC000304,CON002804
CASE002805,General enquiry — Case 2805,New,Low,,ACC000305,CON002805
CASE002806,General enquiry — Case 2806,Working,,,ACC000306,
CASE002807,General enquiry — Case 2807,Escalated,Medium,,ACC000307,CON002807
CASE002808,General enquiry — Case 2808,Closed,Low,,ACC000308,CON002808
CASE002809,General enquiry — Case 2809,New,,,,
CASE002810,General enquiry — Case 2810,Working,Medium,,ACC000310,CON002810
CASE002811,General enquiry — Case 2811,Escalated,Low,,ACC000311,CON002811
CASE002812,General enquiry — Case 2812,Closed,,,ACC000312,
CASE002813,General enquiry — Case 2813,New,Medium,,ACC000313,CON002813
CASE002814,General enquiry — Case 2814,Working,Low,,ACC000314,CON002814
CASE002815,General enquiry — Case 2815,Escalated,,,ACC000315,
CASE002816,General enquiry — Case 2816,Closed,Medium,,ACC000316,CON002816
CASE002817,General enquiry — Case 2817,New,Low,,,CON002817
CASE002818,General enquiry — Case 2818,Working,,,ACC000318,
CASE002819,General enquiry — Case 2819,Escalated,Medium,,ACC000319,CON002819
CASE002820,General enquiry — Case 2820,Closed,Low,,ACC000320,CON002820
CASE002821,General enquiry — Case 2821,New,,,ACC000321,
CASE002822,General enquiry — Case 2822,Working,Medium,,ACC000322,CON002822
CASE002823,General enquiry — Case 2823,Escalated,Low,,ACC000323,CON002823
CASE002824,General enquiry — Case 2824,Closed,,,ACC000324,
CASE002825,General enquiry — Case 2825,New,Medium,,,CON002825
CASE002826,General enquiry — Case 2826,Working,Low,,ACC000326,CON002826
CASE002827,General enquiry — Case 2827,Escalated,,,ACC000327,
CASE002828,General enquiry — Case 2828,Closed,Medium,,ACC000328,CON002828
CASE002829,General enquiry — Case 2829,New,Low,,ACC000329,CON002829
CASE002830,General enquiry — Case 2830,Working,,,ACC000330,
CASE002831,General enquiry — Case 2831,Escalated,Medium,,ACC000331,CON002831
CASE002832,General enquiry — Case 2832,Closed,Low,,ACC000332,CON002832
CASE002833,General enquiry — Case 2833,New,,,,
CASE002834,General enquiry — Case 2834,Working,Medium,,ACC000334,CON002834
CASE002835,General enquiry — Case 2835,Escalated,Low,,ACC000335,CON002835
CASE002836,General enquiry — Case 2836,Closed,,,ACC000336,
CASE002837,General enquiry — Case 2837,New,Medium,,ACC000337,CON002837
CASE002838,General enquiry — Case 2838,Working,Low,,ACC000338,CON002838
CASE002839,General enquiry — Case 2839,Escalated,,,ACC000339,
CASE002840,General enquiry — Case 2840,Closed,Medium,,ACC000340,CON002840
CASE002841,General enquiry — Case 2841,New,Low,,,CON002841
CASE002842,General enquiry — Case 2842,Working,,,ACC000342,
CASE002843,General enquiry — Case 2843,Escalated,Medium,,ACC000343,CON002843
CASE002844,General enquiry — Case 2844,Closed,Low,,ACC000344,CON002844
CASE002845,General enquiry — Case 2845,New,,,ACC000345,
CASE002846,General enquiry — Case 2846,Working,Medium,,ACC000346,CON002846
CASE002847,General enquiry — Case 2847,Escalated,Low,,ACC000347,CON002847
CASE002848,General enquiry — Case 2848,Closed,,,ACC000348,
CASE002849,General enquiry — Case 2849,New,Medium,,,CON002849
CASE002850,General enquiry — Case 2850,Working,Low,,ACC000350,CON002850
CASE002851,General enquiry — Case 2851,Escalated,,,ACC000351,
CASE002852,General enquiry — Case 2852,Closed,Medium,,ACC000352,CON002852
CASE002853,General enquiry — Case 2853,New,Low,,ACC000353,CON002853
CASE002854,General enquiry — Case 2854,Working,,,ACC000354,
CASE002855,General enquiry — Case 2855,Escalated,Medium,,ACC000355,CON002855
CASE002856,General enquiry — Case 2856,Closed,Low,,ACC000356,CON002856
CASE002857,General enquiry — Case 2857,New,,,,
CASE002858,General enquiry — Case 2858,Working,Medium,,ACC000358,CON002858
CASE002859,General enquiry — Case 2859,Escalated,Low,,ACC000359,CON002859
CASE002860,General enquiry — Case 2860,Closed,,,ACC000360,
CASE002861,General enquiry — Case 2861,New,Medium,,ACC000361,CON002861
CASE002862,General enquiry — Case 2862,Working,Low,,ACC000362,CON002862
CASE002863,General enquiry — Case 2863,Escalated,,,ACC000363,
CASE002864,General enquiry — Case 2864,Closed,Medium,,ACC000364,CON002864
CASE002865,General enquiry — Case 2865,New,Low,,,CON002865
CASE002866,General enquiry — Case 2866,Working,,,ACC000366,
CASE002867,General enquiry — Case 2867,Escalated,Medium,,ACC000367,CON002867
CASE002868,General enquiry — Case 2868,Closed,Low,,ACC000368,CON002868
CASE002869,General enquiry — Case 2869,New,,,ACC000369,
CASE002870,General enquiry — Case 2870,Working,Medium,,ACC000370,CON002870
CASE002871,General enquiry — Case 2871,Escalated,Low,,ACC000371,CON002871
CASE002872,General enquiry — Case 2872,Closed,,,ACC000372,
CASE002873,General enquiry — Case 2873,New,Medium,,,CON002873
CASE002874,General enquiry — Case 2874,Working,Low,,ACC000374,CON002874
CASE002875,General enquiry — Case 2875,Escalated,,,ACC000375,
CASE002876,General enquiry — Case 2876,Closed,Medium,,ACC000376,CON002876
CASE002877,General enquiry — Case 2877,New,Low,,ACC000377,CON002877
CASE002878,General enquiry — Case 2878,Working,,,ACC000378,
CASE002879,General enquiry — Case 2879,Escalated,Medium,,ACC000379,CON002879
CASE002880,General enquiry — Case 2880,Closed,Low,,ACC000380,CON002880
CASE002881,General enquiry — Case 2881,New,,,,
CASE002882,General enquiry — Case 2882,Working,Medium,,ACC000382,CON002882
CASE002883,General enquiry — Case 2883,Escalated,Low,,ACC000383,CON002883
CASE002884,General enquiry — Case 2884,Closed,,,ACC000384,
CASE002885,General enquiry — Case 2885,New,Medium,,ACC000385,CON002885
CASE002886,General enquiry — Case 2886,Working,Low,,ACC000386,CON002886
CASE002887,General enquiry — Case 2887,Escalated,,,ACC000387,
CASE002888,General enquiry — Case 2888,Closed,Medium,,ACC000388,CON002888
CASE002889,General enquiry — Case 2889,New,Low,,,CON002889
CASE002890,General enquiry — Case 2890,Working,,,ACC000390,
CASE002891,General enquiry — Case 2891,Escalated,Medium,,ACC000391,CON002891
CASE002892,General enquiry — Case 2892,Closed,Low,,ACC000392,CON002892
CASE002893,General enquiry — Case 2893,New,,,ACC000393,
CASE002894,General enquiry — Case 2894,Working,Medium,,ACC000394,CON002894
CASE002895,General enquiry — Case 2895,Escalated,Low,,ACC000395,CON002895
CASE002896,General enquiry — Case 2896,Closed,,,ACC000396,
CASE002897,General enquiry — Case 2897,New,Medium,,,CON002897
CASE002898,General enquiry — Case 2898,Working,Low,,ACC000398,CON002898
CASE002899,General enquiry — Case 2899,Escalated,,,ACC000399,
CASE002900,General enquiry — Case 2900,Closed,Medium,,ACC000400,CON002900
CASE002901,General enquiry — Case 2901,New,Low,,ACC000401,CON002901
CASE002902,General enquiry — Case 2902,Working,,,ACC000402,
CASE002903,General enquiry — Case 2903,Escalated,Medium,,ACC000403,CON002903
CASE002904,General enquiry — Case 2904,Closed,Low,,ACC000404,CON002904
CASE002905,General enquiry — Case 2905,New,,,,
CASE002906,General enquiry — Case 2906,Working,Medium,,ACC000406,CON002906
CASE002907,General enquiry — Case 2907,Escalated,Low,,ACC000407,CON002907
CASE002908,General enquiry — Case 2908,Closed,,,ACC000408,
CASE002909,General enquiry — Case 2909,New,Medium,,ACC000409,CON002909
CASE002910,General enquiry — Case 2910,Working,Low,,ACC000410,CON002910
CASE002911,General enquiry — Case 2911,Escalated,,,ACC000411,
CASE002912,General enquiry — Case 2912,Closed,Medium,,ACC000412,CON002912
CASE002913,General enquiry — Case 2913,New,Low,,,CON002913
CASE002914,General enquiry — Case 2914,Working,,,ACC000414,
CASE002915,General enquiry — Case 2915,Escalated,Medium,,ACC000415,CON002915
CASE002916,General enquiry — Case 2916,Closed,Low,,ACC000416,CON002916
CASE002917,General enquiry — Case 2917,New,,,ACC000417,
CASE002918,General enquiry — Case 2918,Working,Medium,,ACC000418,CON002918
CASE002919,General enquiry — Case 2919,Escalated,Low,,ACC000419,CON002919
CASE002920,General enquiry — Case 2920,Closed,,,ACC000420,
CASE002921,General enquiry — Case 2921,New,Medium,,,CON002921
CASE002922,General enquiry — Case 2922,Working,Low,,ACC000422,CON002922
CASE002923,General enquiry — Case 2923,Escalated,,,ACC000423,
CASE002924,General enquiry — Case 2924,Closed,Medium,,ACC000424,CON002924
CASE002925,General enquiry — Case 2925,New,Low,,ACC000425,CON002925
CASE002926,General enquiry — Case 2926,Working,,,ACC000426,
CASE002927,General enquiry — Case 2927,Escalated,Medium,,ACC000427,CON002927
CASE002928,General enquiry — Case 2928,Closed,Low,,ACC000428,CON002928
CASE002929,General enquiry — Case 2929,New,,,,
CASE002930,General enquiry — Case 2930,Working,Medium,,ACC000430,CON002930
CASE002931,General enquiry — Case 2931,Escalated,Low,,ACC000431,CON002931
CASE002932,General enquiry — Case 2932,Closed,,,ACC000432,
CASE002933,General enquiry — Case 2933,New,Medium,,ACC000433,CON002933
CASE002934,General enquiry — Case 2934,Working,Low,,ACC000434,CON002934
CASE002935,General enquiry — Case 2935,Escalated,,,ACC000435,
CASE002936,General enquiry — Case 2936,Closed,Medium,,ACC000436,CON002936
CASE002937,General enquiry — Case 2937,New,Low,,,CON002937
CASE002938,General enquiry — Case 2938,Working,,,ACC000438,
CASE002939,General enquiry — Case 2939,Escalated,Medium,,ACC000439,CON002939
CASE002940,General enquiry — Case 2940,Closed,Low,,ACC000440,CON002940
CASE002941,General enquiry — Case 2941,New,,,ACC000441,
CASE002942,General enquiry — Case 2942,Working,Medium,,ACC000442,CON002942
CASE002943,General enquiry — Case 2943,Escalated,Low,,ACC000443,CON002943
CASE002944,General enquiry — Case 2944,Closed,,,ACC000444,
CASE002945,General enquiry — Case 2945,New,Medium,,,CON002945
CASE002946,General enquiry — Case 2946,Working,Low,,ACC000446,CON002946
CASE002947,General enquiry — Case 2947,Escalated,,,ACC000447,
CASE002948,General enquiry — Case 2948,Closed,Medium,,ACC000448,CON002948
CASE002949,General enquiry — Case 2949,New,Low,,ACC000449,CON002949
CASE002950,General enquiry — Case 2950,Working,,,ACC000450,
CASE002951,General enquiry — Case 2951,Escalated,Medium,,ACC000451,CON002951
CASE002952,General enquiry — Case 2952,Closed,Low,,ACC000452,CON002952
CASE002953,General enquiry — Case 2953,New,,,,
CASE002954,General enquiry — Case 2954,Working,Medium,,ACC000454,CON002954
CASE002955,General enquiry — Case 2955,Escalated,Low,,ACC000455,CON002955
CASE002956,General enquiry — Case 2956,Closed,,,ACC000456,
CASE002957,General enquiry — Case 2957,New,Medium,,ACC000457,CON002957
CASE002958,General enquiry — Case 2958,Working,Low,,ACC000458,CON002958
CASE002959,General enquiry — Case 2959,Escalated,,,ACC000459,
CASE002960,General enquiry — Case 2960,Closed,Medium,,ACC000460,CON002960
CASE002961,General enquiry — Case 2961,New,Low,,,CON002961
CASE002962,General enquiry — Case 2962,Working,,,ACC000462,
CASE002963,General enquiry — Case 2963,Escalated,Medium,,ACC000463,CON002963
CASE002964,General enquiry — Case 2964,Closed,Low,,ACC000464,CON002964
CASE002965,General enquiry — Case 2965,New,,,ACC000465,
CASE002966,General enquiry — Case 2966,Working,Medium,,ACC000466,CON002966
CASE002967,General enquiry — Case 2967,Escalated,Low,,ACC000467,CON002967
CASE002968,General enquiry — Case 2968,Closed,,,ACC000468,
CASE002969,General enquiry — Case 2969,New,Medium,,,CON002969
CASE002970,General enquiry — Case 2970,Working,Low,,ACC000470,CON002970
CASE002971,General enquiry — Case 2971,Escalated,,,ACC000471,
CASE002972,General enquiry — Case 2972,Closed,Medium,,ACC000472,CON002972
CASE002973,General enquiry — Case 2973,New,Low,,ACC000473,CON002973
CASE002974,General enquiry — Case 2974,Working,,,ACC000474,
CASE002975,General enquiry — Case 2975,Escalated,Medium,,ACC000475,CON002975
CASE002976,General enquiry — Case 2976,Closed,Low,,ACC000476,CON002976
CASE002977,General enquiry — Case 2977,New,,,,
CASE002978,General enquiry — Case 2978,Working,Medium,,ACC000478,CON002978
CASE002979,General enquiry — Case 2979,Escalated,Low,,ACC000479,CON002979
CASE002980,General enquiry — Case 2980,Closed,,,ACC000480,
CASE002981,General enquiry — Case 2981,New,Medium,,ACC000481,CON002981
CASE002982,General enquiry — Case 2982,Working,Low,,ACC000482,CON002982
CASE002983,General enquiry — Case 2983,Escalated,,,ACC000483,
